Phylo,Family,Order,Scientific_name,Mass
Trichastoma_pyrrogenys,Timaliidae,Passeriformes,Trichastoma pyrrogenys,23.2
Trichastoma_rostratum,Timaliidae,Passeriformes,Trichastoma rostratum,21
Trichastoma_tickelli,Timaliidae,Passeriformes,Trichastoma tickelli,17.1
Turdinus_atrigularis,Timaliidae,Passeriformes,Turdinus atrigularis,66.3
Turdinus_macrodactylus,Timaliidae,Passeriformes,Turdinus macrodactylus,48.7
Turdinus_marmorata,Timaliidae,Passeriformes,Turdinus marmorata,41
Turdinus_rufipectus,Timaliidae,Passeriformes,Turdinus rufipectus,37
Turdoides_affinis,Timaliidae,Passeriformes,Turdoides affinis,63.3
Turdoides_altirostris,Timaliidae,Passeriformes,Turdoides altirostris,33
Turdoides_aylmeri,Timaliidae,Passeriformes,Turdoides aylmeri,35.3
Turdoides_bicolor,Timaliidae,Passeriformes,Turdoides bicolor,78.3
Turdoides_caudata,Timaliidae,Passeriformes,Turdoides caudata,39.2
Turdoides_earlei,Timaliidae,Passeriformes,Turdoides earlei,47
Turdoides_fulva,Timaliidae,Passeriformes,Turdoides fulva,61.4
Turdoides_gularis,Timaliidae,Passeriformes,Turdoides gularis,45.5
Turdoides_gymnogenys,Timaliidae,Passeriformes,Turdoides gymnogenys,77
Turdoides_hartlaubii,Timaliidae,Passeriformes,Turdoides hartlaubii,86.2
Turdoides_hindei,Timaliidae,Passeriformes,Turdoides hindei,67.6
Turdoides_hypoleuca,Timaliidae,Passeriformes,Turdoides hypoleuca,74
Turdoides_jardineii,Timaliidae,Passeriformes,Turdoides jardineii,78.2
Turdoides_leucocephala,Timaliidae,Passeriformes,Turdoides leucocephala,63.3
Turdoides_leucopygia,Timaliidae,Passeriformes,Turdoides leucopygia,82.4
Turdoides_longirostris,Timaliidae,Passeriformes,Turdoides longirostris,35
Turdoides_malcolmi,Timaliidae,Passeriformes,Turdoides malcolmi,75.7
Turdoides_melanops,Timaliidae,Passeriformes,Turdoides melanops,77
Turdoides_nipalensis,Timaliidae,Passeriformes,Turdoides nipalensis,61
Turdoides_plebejus,Timaliidae,Passeriformes,Turdoides plebejus,62.5
Turdoides_reinwardii,Timaliidae,Passeriformes,Turdoides reinwardii,78.8
Turdoides_rubiginosa,Timaliidae,Passeriformes,Turdoides rubiginosa,40.6
Turdoides_rufescens,Timaliidae,Passeriformes,Turdoides rufescens,64.5
Turdoides_sharpei,Timaliidae,Passeriformes,Turdoides sharpei,79.3
Turdoides_squamiceps,Timaliidae,Passeriformes,Turdoides squamiceps,72.9
Turdoides_squamulata,Timaliidae,Passeriformes,Turdoides squamulata,69.4
Turdoides_striata,Timaliidae,Passeriformes,Turdoides striata,66
Turdoides_subrufa,Timaliidae,Passeriformes,Turdoides subrufa,66.7
Turdoides_tenebrosa,Timaliidae,Passeriformes,Turdoides tenebrosa,76
Xiphirhynchus_superciliaris,Timaliidae,Passeriformes,Xiphirhynchus superciliaris,28
Yuhina_bakeri,Timaliidae,Passeriformes,Yuhina bakeri,17.1
Yuhina_brunneiceps,Timaliidae,Passeriformes,Yuhina brunneiceps,12.5
Yuhina_castaniceps,Timaliidae,Passeriformes,Yuhina castaniceps,11.8
Yuhina_diademata,Timaliidae,Passeriformes,Yuhina diademata,22
Yuhina_everetti,Timaliidae,Passeriformes,Yuhina everetti,12.1
Yuhina_flavicollis,Timaliidae,Passeriformes,Yuhina flavicollis,16.9
Yuhina_gularis,Timaliidae,Passeriformes,Yuhina gularis,20.8
Yuhina_humilis,Timaliidae,Passeriformes,Yuhina humilis,14
Yuhina_nigrimenta,Timaliidae,Passeriformes,Yuhina nigrimenta,9.5
Yuhina_occipitalis,Timaliidae,Passeriformes,Yuhina occipitalis,13
Yuhina_torqueola,Timaliidae,Passeriformes,Yuhina torqueola,11.8
Campylorhynchus_albobrunneus,Troglodytidae,Passeriformes,Campylorhynchus albobrunneus,32.9
Campylorhynchus_brunneicapillus,Troglodytidae,Passeriformes,Campylorhynchus brunneicapillus,38.9
Campylorhynchus_chiapensis,Troglodytidae,Passeriformes,Campylorhynchus chiapensis,50.9
Campylorhynchus_fasciatus,Troglodytidae,Passeriformes,Campylorhynchus fasciatus,30
Campylorhynchus_griseus,Troglodytidae,Passeriformes,Campylorhynchus griseus,42.4
Campylorhynchus_gularis,Troglodytidae,Passeriformes,Campylorhynchus gularis,30.1
Campylorhynchus_jocosus,Troglodytidae,Passeriformes,Campylorhynchus jocosus,27.6
Campylorhynchus_megalopterus,Troglodytidae,Passeriformes,Campylorhynchus megalopterus,33.1
Campylorhynchus_nuchalis,Troglodytidae,Passeriformes,Campylorhynchus nuchalis,23.2
Campylorhynchus_rufinucha,Troglodytidae,Passeriformes,Campylorhynchus rufinucha,31
Campylorhynchus_turdinus,Troglodytidae,Passeriformes,Campylorhynchus turdinus,32.6
Campylorhynchus_yucatanicus,Troglodytidae,Passeriformes,Campylorhynchus yucatanicus,35.5
Campylorhynchus_zonatus,Troglodytidae,Passeriformes,Campylorhynchus zonatus,34.6
Catherpes_mexicanus,Troglodytidae,Passeriformes,Catherpes mexicanus,12
Cinnycerthia_fulva,Troglodytidae,Passeriformes,Cinnycerthia fulva,16.5
Cinnycerthia_olivascens,Troglodytidae,Passeriformes,Cinnycerthia olivascens,24.4
Cinnycerthia_peruana,Troglodytidae,Passeriformes,Cinnycerthia peruana,19.5
Cinnycerthia_unirufa,Troglodytidae,Passeriformes,Cinnycerthia unirufa,29.4
Cistothorus_apolinari,Troglodytidae,Passeriformes,Cistothorus apolinari,17.7
Cistothorus_meridae,Troglodytidae,Passeriformes,Cistothorus meridae,9.7
Cistothorus_palustris,Troglodytidae,Passeriformes,Cistothorus palustris,10.8
Cistothorus_platensis,Troglodytidae,Passeriformes,Cistothorus platensis,9
Cyphorhinus_arada,Troglodytidae,Passeriformes,Cyphorhinus arada,20.9
Cyphorhinus_phaeocephalus,Troglodytidae,Passeriformes,Cyphorhinus phaeocephalus,24.6
Cyphorhinus_thoracicus,Troglodytidae,Passeriformes,Cyphorhinus thoracicus,31.3
Ferminia_cerverai,Troglodytidae,Passeriformes,Ferminia cerverai,26
Henicorhina_leucophrys,Troglodytidae,Passeriformes,Henicorhina leucophrys,16.2
Henicorhina_leucoptera,Troglodytidae,Passeriformes,Henicorhina leucoptera,13.6
Henicorhina_leucosticta,Troglodytidae,Passeriformes,Henicorhina leucosticta,14.2
Henicorhina_negreti,Troglodytidae,Passeriformes,Henicorhina negreti,15.9
Hylorchilus_navai,Troglodytidae,Passeriformes,Hylorchilus navai,29.3
Hylorchilus_sumichrasti,Troglodytidae,Passeriformes,Hylorchilus sumichrasti,28.4
Microcerculus_bambla,Troglodytidae,Passeriformes,Microcerculus bambla,19.1
Microcerculus_marginatus,Troglodytidae,Passeriformes,Microcerculus marginatus,18.2
Microcerculus_philomela,Troglodytidae,Passeriformes,Microcerculus philomela,17.8
Microcerculus_ustulatus,Troglodytidae,Passeriformes,Microcerculus ustulatus,21
Odontorchilus_branickii,Troglodytidae,Passeriformes,Odontorchilus branickii,9.6
Odontorchilus_cinereus,Troglodytidae,Passeriformes,Odontorchilus cinereus,11
Salpinctes_obsoletus,Troglodytidae,Passeriformes,Salpinctes obsoletus,16.4
Thryomanes_bewickii,Troglodytidae,Passeriformes,Thryomanes bewickii,9.9
Thryorchilus_browni,Troglodytidae,Passeriformes,Thryorchilus browni,14
Thryothorus_atrogularis,Troglodytidae,Passeriformes,Thryothorus atrogularis,24.2
Thryothorus_coraya,Troglodytidae,Passeriformes,Thryothorus coraya,17.2
Thryothorus_eisenmanni,Troglodytidae,Passeriformes,Thryothorus eisenmanni,23.1
Thryothorus_euophrys,Troglodytidae,Passeriformes,Thryothorus euophrys,30.3
Thryothorus_fasciatoventris,Troglodytidae,Passeriformes,Thryothorus fasciatoventris,24
Thryothorus_felix,Troglodytidae,Passeriformes,Thryothorus felix,12.8
Thryothorus_genibarbis,Troglodytidae,Passeriformes,Thryothorus genibarbis,19.2
Thryothorus_griseus,Troglodytidae,Passeriformes,Thryothorus griseus,19.1
Thryothorus_guarayanus,Troglodytidae,Passeriformes,Thryothorus guarayanus,13.5
Thryothorus_leucopogon,Troglodytidae,Passeriformes,Thryothorus leucopogon,19.1
Thryothorus_leucotis,Troglodytidae,Passeriformes,Thryothorus leucotis,19.4
Thryothorus_longirostris,Troglodytidae,Passeriformes,Thryothorus longirostris,21.3
Thryothorus_ludovicianus,Troglodytidae,Passeriformes,Thryothorus ludovicianus,19
Thryothorus_maculipectus,Troglodytidae,Passeriformes,Thryothorus maculipectus,15
Thryothorus_modestus,Troglodytidae,Passeriformes,Thryothorus modestus,17.6
Thryothorus_mystacalis,Troglodytidae,Passeriformes,Thryothorus mystacalis,29
Thryothorus_nicefori,Troglodytidae,Passeriformes,Thryothorus nicefori,27.2
Thryothorus_nigricapillus,Troglodytidae,Passeriformes,Thryothorus nigricapillus,23.9
Thryothorus_pleurostictus,Troglodytidae,Passeriformes,Thryothorus pleurostictus,17.7
Thryothorus_rufalbus,Troglodytidae,Passeriformes,Thryothorus rufalbus,24.9
Thryothorus_rutilus,Troglodytidae,Passeriformes,Thryothorus rutilus,16.5
Thryothorus_sclateri,Troglodytidae,Passeriformes,Thryothorus sclateri,20
Thryothorus_semibadius,Troglodytidae,Passeriformes,Thryothorus semibadius,17
Thryothorus_sinaloa,Troglodytidae,Passeriformes,Thryothorus sinaloa,15.1
Thryothorus_spadix,Troglodytidae,Passeriformes,Thryothorus spadix,19.1
Thryothorus_superciliaris,Troglodytidae,Passeriformes,Thryothorus superciliaris,22.8
Thryothorus_thoracicus,Troglodytidae,Passeriformes,Thryothorus thoracicus,17.6
Troglodytes_aedon,Troglodytidae,Passeriformes,Troglodytes aedon,10.9
Troglodytes_cobbi,Troglodytidae,Passeriformes,Troglodytes cobbi,19.1
Troglodytes_monticola,Troglodytidae,Passeriformes,Troglodytes monticola,9
Troglodytes_ochraceus,Troglodytidae,Passeriformes,Troglodytes ochraceus,9.4
Troglodytes_rufociliatus,Troglodytidae,Passeriformes,Troglodytes rufociliatus,10
Troglodytes_rufulus,Troglodytidae,Passeriformes,Troglodytes rufulus,16.1
Troglodytes_sissonii,Troglodytidae,Passeriformes,Troglodytes sissonii,7.8
Troglodytes_solstitialis,Troglodytidae,Passeriformes,Troglodytes solstitialis,11.4
Troglodytes_tanneri,Troglodytidae,Passeriformes,Troglodytes tanneri,12
Troglodytes_troglodytes,Troglodytidae,Passeriformes,Troglodytes troglodytes,9.7
Uropsila_leucogastra,Troglodytidae,Passeriformes,Uropsila leucogastra,9
Alethe_choloensis,Turdidae,Passeriformes,Alethe choloensis,41.3
Alethe_diademata,Turdidae,Passeriformes,Alethe diademata,31.5
Alethe_fuelleborni,Turdidae,Passeriformes,Alethe fuelleborni,52
Alethe_poliocephala,Turdidae,Passeriformes,Alethe poliocephala,32.4
Alethe_poliophrys,Turdidae,Passeriformes,Alethe poliophrys,35.2
Brachypteryx_hyperythra,Turdidae,Passeriformes,Brachypteryx hyperythra,15.8
Brachypteryx_leucophrys,Turdidae,Passeriformes,Brachypteryx leucophrys,15.8
Brachypteryx_montana,Turdidae,Passeriformes,Brachypteryx montana,17.7
Brachypteryx_stellata,Turdidae,Passeriformes,Brachypteryx stellata,23
Cataponera_turdoides,Turdidae,Passeriformes,Cataponera turdoides,89.7
Catharus_aurantiirostris,Turdidae,Passeriformes,Catharus aurantiirostris,29.8
Catharus_bicknelli,Turdidae,Passeriformes,Catharus bicknelli,27.8
Catharus_dryas,Turdidae,Passeriformes,Catharus dryas,37.7
Catharus_frantzii,Turdidae,Passeriformes,Catharus frantzii,28.9
Catharus_fuscater,Turdidae,Passeriformes,Catharus fuscater,33.7
Catharus_fuscescens,Turdidae,Passeriformes,Catharus fuscescens,31.9
Catharus_gracilirostris,Turdidae,Passeriformes,Catharus gracilirostris,21
Catharus_guttatus,Turdidae,Passeriformes,Catharus guttatus,30.1
Catharus_mexicanus,Turdidae,Passeriformes,Catharus mexicanus,33
Catharus_minimus,Turdidae,Passeriformes,Catharus minimus,31.6
Catharus_occidentalis,Turdidae,Passeriformes,Catharus occidentalis,26.2
Catharus_ustulatus,Turdidae,Passeriformes,Catharus ustulatus,30.3
Chaetops_aurantius,Turdidae,Passeriformes,Chaetops aurantius,54.1
Chaetops_frenatus,Turdidae,Passeriformes,Chaetops frenatus,55
Chlamydochaera_jefferyi,Turdidae,Passeriformes,Chlamydochaera jefferyi,65.1
Cichlopsis_leucogenys,Turdidae,Passeriformes,Cichlopsis leucogenys,53.8
Cochoa_azurea,Turdidae,Passeriformes,Cochoa azurea,111.5
Cochoa_beccarii,Turdidae,Passeriformes,Cochoa beccarii,111.5
Cochoa_purpurea,Turdidae,Passeriformes,Cochoa purpurea,103
Cochoa_viridis,Turdidae,Passeriformes,Cochoa viridis,120
Entomodestes_coracinus,Turdidae,Passeriformes,Entomodestes coracinus,56
Entomodestes_leucotis,Turdidae,Passeriformes,Entomodestes leucotis,61.7
Geomalia_heinrichi,Turdidae,Passeriformes,Geomalia heinrichi,73.2
Heinrichia_calligyna,Turdidae,Passeriformes,Heinrichia calligyna,26.8
Hylocichla_mustelina,Turdidae,Passeriformes,Hylocichla mustelina,50.1
Myadestes_coloratus,Turdidae,Passeriformes,Myadestes coloratus,28.9
Myadestes_elisabeth,Turdidae,Passeriformes,Myadestes elisabeth,30
Myadestes_genibarbis,Turdidae,Passeriformes,Myadestes genibarbis,29.2
Myadestes_lanaiensis,Turdidae,Passeriformes,Myadestes lanaiensis,50
Myadestes_melanops,Turdidae,Passeriformes,Myadestes melanops,32.1
Myadestes_obscurus,Turdidae,Passeriformes,Myadestes obscurus,50.4
Myadestes_occidentalis,Turdidae,Passeriformes,Myadestes occidentalis,36.4
Myadestes_palmeri,Turdidae,Passeriformes,Myadestes palmeri,39.6
Myadestes_ralloides,Turdidae,Passeriformes,Myadestes ralloides,29.1
Myadestes_townsendi,Turdidae,Passeriformes,Myadestes townsendi,33.2
Myadestes_unicolor,Turdidae,Passeriformes,Myadestes unicolor,37.9
Myophonus_blighi,Turdidae,Passeriformes,Myophonus blighi,66.6
Myophonus_borneensis,Turdidae,Passeriformes,Myophonus borneensis,89.7
Myophonus_caeruleus,Turdidae,Passeriformes,Myophonus caeruleus,158
Myophonus_castaneus,Turdidae,Passeriformes,Myophonus castaneus,89.7
Myophonus_glaucinus,Turdidae,Passeriformes,Myophonus glaucinus,89.7
Myophonus_horsfieldii,Turdidae,Passeriformes,Myophonus horsfieldii,117
Myophonus_insularis,Turdidae,Passeriformes,Myophonus insularis,117
Myophonus_melanurus,Turdidae,Passeriformes,Myophonus melanurus,66.6
Myophonus_robinsoni,Turdidae,Passeriformes,Myophonus robinsoni,99.2
Neocossyphus_poensis,Turdidae,Passeriformes,Neocossyphus poensis,51.8
Neocossyphus_rufus,Turdidae,Passeriformes,Neocossyphus rufus,65.9
Nesocichla_eremita,Turdidae,Passeriformes,Nesocichla eremita,91
Psophocichla_litsitsirupa,Turdidae,Passeriformes,Psophocichla litsitsirupa,74
Sialia_currucoides,Turdidae,Passeriformes,Sialia currucoides,29.6
Sialia_mexicana,Turdidae,Passeriformes,Sialia mexicana,26.4
Sialia_sialis,Turdidae,Passeriformes,Sialia sialis,27.5
Stizorhina_finschi,Turdidae,Passeriformes,Stizorhina finschi,37
Stizorhina_fraseri,Turdidae,Passeriformes,Stizorhina fraseri,35.7
Turdus_albicollis,Turdidae,Passeriformes,Turdus albicollis,54
Turdus_albocinctus,Turdidae,Passeriformes,Turdus albocinctus,99.4
Turdus_amaurochalinus,Turdidae,Passeriformes,Turdus amaurochalinus,57.9
Turdus_assimilis,Turdidae,Passeriformes,Turdus assimilis,70.2
Turdus_aurantius,Turdidae,Passeriformes,Turdus aurantius,81.9
Turdus_bewsheri,Turdidae,Passeriformes,Turdus bewsheri,63.3
Turdus_boulboul,Turdidae,Passeriformes,Turdus boulboul,97.1
Turdus_cardis,Turdidae,Passeriformes,Turdus cardis,58.9
Turdus_celaenops,Turdidae,Passeriformes,Turdus celaenops,84.5
Turdus_chiguanco,Turdidae,Passeriformes,Turdus chiguanco,93.3
Turdus_chrysolaus,Turdidae,Passeriformes,Turdus chrysolaus,65.4
Turdus_daguae,Turdidae,Passeriformes,Turdus daguae,54
Turdus_dissimilis,Turdidae,Passeriformes,Turdus dissimilis,75
Turdus_falcklandii,Turdidae,Passeriformes,Turdus falcklandii,93.9
Turdus_feae,Turdidae,Passeriformes,Turdus feae,71
Turdus_flavipes,Turdidae,Passeriformes,Turdus flavipes,65.1
Turdus_fulviventris,Turdidae,Passeriformes,Turdus fulviventris,70
Turdus_fumigatus,Turdidae,Passeriformes,Turdus fumigatus,75.7
Turdus_fuscater,Turdidae,Passeriformes,Turdus fuscater,143
Turdus_grayi,Turdidae,Passeriformes,Turdus grayi,79.5
Turdus_haplochrous,Turdidae,Passeriformes,Turdus haplochrous,84
Turdus_hauxwelli,Turdidae,Passeriformes,Turdus hauxwelli,69
Turdus_helleri,Turdidae,Passeriformes,Turdus helleri,68.7
Turdus_hortulorum,Turdidae,Passeriformes,Turdus hortulorum,66.7
Turdus_ignobilis,Turdidae,Passeriformes,Turdus ignobilis,63.8
Turdus_iliacus,Turdidae,Passeriformes,Turdus iliacus,61.2
Turdus_infuscatus,Turdidae,Passeriformes,Turdus infuscatus,72.4
Turdus_jamaicensis,Turdidae,Passeriformes,Turdus jamaicensis,59.1
Turdus_kessleri,Turdidae,Passeriformes,Turdus kessleri,76.3
Turdus_lawrencii,Turdidae,Passeriformes,Turdus lawrencii,72.6
Turdus_leucomelas,Turdidae,Passeriformes,Turdus leucomelas,69.1
Turdus_leucops,Turdidae,Passeriformes,Turdus leucops,62.4
Turdus_lherminieri,Turdidae,Passeriformes,Turdus lherminieri,105
Turdus_libonyanus,Turdidae,Passeriformes,Turdus libonyanus,60.6
Turdus_ludoviciae,Turdidae,Passeriformes,Turdus ludoviciae,62
Turdus_maculirostris,Turdidae,Passeriformes,Turdus maculirostris,69.6
Turdus_maranonicus,Turdidae,Passeriformes,Turdus maranonicus,70
Turdus_menachensis,Turdidae,Passeriformes,Turdus menachensis,75.4
Turdus_merula,Turdidae,Passeriformes,Turdus merula,102.7
Turdus_migratorius,Turdidae,Passeriformes,Turdus migratorius,78.5
Turdus_mupinensis,Turdidae,Passeriformes,Turdus mupinensis,62.5
Turdus_naumanni,Turdidae,Passeriformes,Turdus naumanni,73.2
Turdus_nigrescens,Turdidae,Passeriformes,Turdus nigrescens,96
Turdus_nigriceps,Turdidae,Passeriformes,Turdus nigriceps,52.7
Turdus_nudigenis,Turdidae,Passeriformes,Turdus nudigenis,63.9
Turdus_obscurus,Turdidae,Passeriformes,Turdus obscurus,62.6
Turdus_obsoletus,Turdidae,Passeriformes,Turdus obsoletus,74.8
Turdus_olivaceofuscus,Turdidae,Passeriformes,Turdus olivaceofuscus,87
Turdus_olivaceus,Turdidae,Passeriformes,Turdus olivaceus,67.3
Turdus_olivater,Turdidae,Passeriformes,Turdus olivater,86.6
Turdus_pallidus,Turdidae,Passeriformes,Turdus pallidus,72.1
Turdus_pelios,Turdidae,Passeriformes,Turdus pelios,65.4
Turdus_philomelos,Turdidae,Passeriformes,Turdus philomelos,67.7
Turdus_pilaris,Turdidae,Passeriformes,Turdus pilaris,106
Turdus_plebejus,Turdidae,Passeriformes,Turdus plebejus,86.3
Turdus_plumbeus,Turdidae,Passeriformes,Turdus plumbeus,75.3
Turdus_poliocephalus,Turdidae,Passeriformes,Turdus poliocephalus,61.6
Turdus_reevei,Turdidae,Passeriformes,Turdus reevei,61
Turdus_rubrocanus,Turdidae,Passeriformes,Turdus rubrocanus,92.2
Turdus_ruficollis,Turdidae,Passeriformes,Turdus ruficollis,80.6
Turdus_rufitorques,Turdidae,Passeriformes,Turdus rufitorques,72
Turdus_rufiventris,Turdidae,Passeriformes,Turdus rufiventris,69.4
Turdus_rufopalliatus,Turdidae,Passeriformes,Turdus rufopalliatus,75
Turdus_serranus,Turdidae,Passeriformes,Turdus serranus,84.9
Turdus_subalaris,Turdidae,Passeriformes,Turdus subalaris,49.5
Turdus_swalesi,Turdidae,Passeriformes,Turdus swalesi,75
Turdus_tephronotus,Turdidae,Passeriformes,Turdus tephronotus,49.4
Turdus_torquatus,Turdidae,Passeriformes,Turdus torquatus,109
Turdus_unicolor,Turdidae,Passeriformes,Turdus unicolor,64.2
Turdus_viscivorus,Turdidae,Passeriformes,Turdus viscivorus,117.4
Zoothera_andromedae,Turdidae,Passeriformes,Zoothera andromedae,90.5
Zoothera_camaronensis,Turdidae,Passeriformes,Zoothera camaronensis,44
Zoothera_cinerea,Turdidae,Passeriformes,Zoothera cinerea,63
Zoothera_citrina,Turdidae,Passeriformes,Zoothera citrina,53.3
Zoothera_crossleyi,Turdidae,Passeriformes,Zoothera crossleyi,72
Zoothera_dauma,Turdidae,Passeriformes,Zoothera dauma,134.1
Zoothera_dixoni,Turdidae,Passeriformes,Zoothera dixoni,90
Zoothera_dohertyi,Turdidae,Passeriformes,Zoothera dohertyi,56.3
Zoothera_dumasi,Turdidae,Passeriformes,Zoothera dumasi,49.5
Zoothera_erythronota,Turdidae,Passeriformes,Zoothera erythronota,56.3
Zoothera_everetti,Turdidae,Passeriformes,Zoothera everetti,81.9
Zoothera_gurneyi,Turdidae,Passeriformes,Zoothera gurneyi,57.9
Zoothera_guttata,Turdidae,Passeriformes,Zoothera guttata,57.5
Zoothera_heinei,Turdidae,Passeriformes,Zoothera heinei,82.8
Zoothera_imbricata,Turdidae,Passeriformes,Zoothera imbricata,134.1
Zoothera_interpres,Turdidae,Passeriformes,Zoothera interpres,47.3
Zoothera_joiceyi,Turdidae,Passeriformes,Zoothera joiceyi,49.5
Zoothera_leucolaema,Turdidae,Passeriformes,Zoothera leucolaema,49.5
Zoothera_lunulata,Turdidae,Passeriformes,Zoothera lunulata,130
Zoothera_machiki,Turdidae,Passeriformes,Zoothera machiki,81.9
Zoothera_major,Turdidae,Passeriformes,Zoothera major,172
Zoothera_margaretae,Turdidae,Passeriformes,Zoothera margaretae,65.3
Zoothera_marginata,Turdidae,Passeriformes,Zoothera marginata,81
Zoothera_mendeni,Turdidae,Passeriformes,Zoothera mendeni,56.3
Zoothera_mollissima,Turdidae,Passeriformes,Zoothera mollissima,98.2
Zoothera_monticola,Turdidae,Passeriformes,Zoothera monticola,126
Zoothera_naevia,Turdidae,Passeriformes,Zoothera naevia,77.5
Zoothera_oberlaenderi,Turdidae,Passeriformes,Zoothera oberlaenderi,43.4
Zoothera_peronii,Turdidae,Passeriformes,Zoothera peronii,39.9
Zoothera_piaggiae,Turdidae,Passeriformes,Zoothera piaggiae,51.1
Zoothera_pinicola,Turdidae,Passeriformes,Zoothera pinicola,88
Zoothera_princei,Turdidae,Passeriformes,Zoothera princei,65.4
Zoothera_schistacea,Turdidae,Passeriformes,Zoothera schistacea,49.5
